short_Tag,season,GI,BI,site,Block_no,Tiller.Length,Number.Of.Tillers,Spike.Length,Awn.Length,Flag.Length,Brittle.spike_lenhth,Plant.Biomass,No.Of.Spikelets,Z5_GDD,Z10_GDD,Z11_GDD,B.yellow_GDD,Bstart_GDD,britlemiddleGDD,ExpEndGdd,cm_1000gdd,sowing_to_z5,sowing_to_z10,flowering_time,flowering_to_yellowSpike,yellow_to_brittleStart,brittle_start_to_brittle_middle,Brittle_start_to_brittle_end,Grain_weight,number_of_grains,number_of_spikes,Grain_per_spike,spike_density,ProteinAsis.,StarchAsis.,BetaglucansAsis.,FiberAsis.,Location,Number,Feature,Polygon,Poligon_nu,longitude,latitude,x,y,March,Precipitation,December,Elevation,bio_01,bio_02,bio_03,bio_04,bio_05,bio_06,bio_07,bio_08,bio_09,bio_10,bio_11,bio_12,bio_13,bio_15,bio_16,bio_19,CECSOL_1km,CLYPPT_1km,CRFVOL_1km,PHIHOX_1km,PHIKCL_1km,SLTPPT_1km,SNDPPT_1km,pH,EC,Field_capacity,Organic_by_weight
HS2318,2021,893,289,23,3,88,NA,10.5,94,NA,NA,NA,NA,NA,1075.2,1188.8,NA,1706.55,1831.3,NA,2.866815923,NA,89,101,NA,NA,NA,5,2.958,NA,NA,NA,NA,17.95,16.5,7.58,3.51,Gesher,23,Hot,HZ2,5,35.55588,32.63158,252429,726404,24,375,11.97,-204,21.21874809,12.33083439,44.05443954,600.0846558,34.40000153,6.40999365,27.9900074,13.88666439,27.96500015,28.21666718,13.88666439,368.3004456,86.90006256,106.6523514,236.5003204,236.5003204,28,36,14,79,68,43,21,8.14,356,8.941,8.004
HS2302,2021,900,296,23,3,117,NA,10.2,129,NA,NA,NA,NA,NA,1075.2,1200.85,NA,1782.3,1949.35,NA,2.616256701,NA,89,102,NA,NA,NA,7,2.798,NA,NA,NA,NA,17.46,10.1,6.86,4.98,Gesher,23,Hot,HZ2,5,35.55588,32.63158,252429,726404,24,375,11.97,-204,21.21874809,12.33083439,44.05443954,600.0846558,34.40000153,6.40999365,27.9900074,13.88666439,27.96500015,28.21666718,13.88666439,368.3004456,86.90006256,106.6523514,236.5003204,236.5003204,28,36,14,79,68,43,21,8.14,356,8.941,8.004
HS2318,2021,953,47,23,4,96,NA,12,133,NA,NA,NA,NA,NA,1035.9,1120.1,NA,1619.95,1831.3,NA,3.276361055,NA,85,94,26,4,9,NA,2.602,NA,NA,NA,NA,17.68,18.1,7.32,3.22,Gesher,23,Hot,HZ2,5,35.55588,32.63158,252429,726404,24,375,11.97,-204,21.21874809,12.33083439,44.05443954,600.0846558,34.40000153,6.40999365,27.9900074,13.88666439,27.96500015,28.21666718,13.88666439,368.3004456,86.90006256,106.6523514,236.5003204,236.5003204,28,36,14,79,68,43,21,8.14,356,8.941,8.004
HS2312,2021,1047,141,23,4,124,NA,11.5,128,NA,NA,NA,NA,NA,915.7,1006.75,NA,1619.95,1670.65,NA,3.44177416,NA,77,83,34,7,2,NA,1.919,NA,NA,NA,NA,18.71,16.6,6.91,2.61,Gesher,23,Hot,HZ2,5,35.55588,32.63158,252429,726404,24,375,11.97,-204,21.21874809,12.33083439,44.05443954,600.0846558,34.40000153,6.40999365,27.9900074,13.88666439,27.96500015,28.21666718,13.88666439,368.3004456,86.90006256,106.6523514,236.5003204,236.5003204,28,36,14,79,68,43,21,8.14,356,8.941,8.004
HS2319,2021,1048,142,23,4,106,NA,9.5,128,NA,NA,NA,NA,NA,915.7,992.7,NA,1619.95,1782.3,NA,2.665095663,NA,77,82,37,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gesher,23,Hot,HZ2,5,35.55588,32.63158,252429,726404,24,375,11.97,-204,21.21874809,12.33083439,44.05443954,600.0846558,34.40000153,6.40999365,27.9900074,13.88666439,27.96500015,28.21666718,13.88666439,368.3004456,86.90006256,106.6523514,236.5003204,236.5003204,28,36,14,79,68,43,21,8.14,356,8.941,8.004
HS2309,2021,1067,161,23,4,NA,NA,12,96,NA,NA,NA,NA,NA,992.7,1047.5,NA,1619.95,1706.55,NA,3.515865342,NA,82,86,31,7,4,NA,2.994444,NA,NA,NA,NA,16.17,14.4,8.25,3.69,Gesher,23,Hot,HZ2,5,35.55588,32.63158,252429,726404,24,375,11.97,-204,21.21874809,12.33083439,44.05443954,600.0846558,34.40000153,6.40999365,27.9900074,13.88666439,27.96500015,28.21666718,13.88666439,368.3004456,86.90006256,106.6523514,236.5003204,236.5003204,28,36,14,79,68,43,21,8.14,356,8.941,8.004
HS2305,2021,1081,175,23,4,120,NA,12.2,94,NA,NA,NA,NA,NA,1006.75,1120.1,NA,1706.55,1831.3,NA,3.330967073,NA,83,94,NA,NA,5,NA,2.895,NA,NA,NA,NA,20.55,12.3,7.54,4.23,Gesher,23,Hot,HZ2,5,35.55588,32.63158,252429,726404,24,375,11.97,-204,21.21874809,12.33083439,44.05443954,600.0846558,34.40000153,6.40999365,27.9900074,13.88666439,27.96500015,28.21666718,13.88666439,368.3004456,86.90006256,106.6523514,236.5003204,236.5003204,28,36,14,79,68,43,21,8.14,356,8.941,8.004
HS2314,2021,1112,206,23,4,113,NA,13.7,117,NA,NA,NA,NA,NA,992.7,1099.3,NA,1875.75,1706.55,NA,4.013946266,NA,82,92,27,16,NA,NA,2.561,NA,NA,NA,NA,20.59,18.5,7.13,3.15,Gesher,23,Hot,HZ2,5,35.55588,32.63158,252429,726404,24,375,11.97,-204,21.21874809,12.33083439,44.05443954,600.0846558,34.40000153,6.40999365,27.9900074,13.88666439,27.96500015,28.21666718,13.88666439,368.3004456,86.90006256,106.6523514,236.5003204,236.5003204,28,36,14,79,68,43,21,8.14,356,8.941,8.004
HS2308,2021,1138,232,23,4,60,NA,10.5,142,NA,NA,NA,NA,NA,1006.75,1108.6,NA,1688.1,1782.3,NA,2.945632048,NA,83,93,26,8,4,NA,3.639,NA,NA,NA,NA,17.08,41.4,5.25,3.78,Gesher,23,Hot,HZ2,5,35.55588,32.63158,252429,726404,24,375,11.97,-204,21.21874809,12.33083439,44.05443954,600.0846558,34.40000153,6.40999365,27.9900074,13.88666439,27.96500015,28.21666718,13.88666439,368.3004456,86.90006256,106.6523514,236.5003204,236.5003204,28,36,14,79,68,43,21,8.14,356,8.941,8.004
HS2311,2021,1179,273,23,4,142,NA,12,130,NA,NA,NA,NA,NA,992.7,1075.2,NA,1619.95,1782.3,NA,3.366436627,NA,82,89,30,5,7,NA,3.27,NA,NA,NA,NA,19.84,12.2,8.6,4.08,Gesher,23,Hot,HZ2,5,35.55588,32.63158,252429,726404,24,375,11.97,-204,21.21874809,12.33083439,44.05443954,600.0846558,34.40000153,6.40999365,27.9900074,13.88666439,27.96500015,28.21666718,13.88666439,368.3004456,86.90006256,106.6523514,236.5003204,236.5003204,28,36,14,79,68,43,21,8.14,356,8.941,8.004
HS2320,2021,1186,280,23,4,107,NA,10,129,NA,NA,NA,NA,NA,992.7,1075.2,NA,1619.95,1706.55,NA,2.929887785,NA,82,89,31,4,4,NA,2.855,NA,NA,NA,NA,18.75,18.6,8.06,3.68,Gesher,23,Hot,HZ2,5,35.55588,32.63158,252429,726404,24,375,11.97,-204,21.21874809,12.33083439,44.05443954,600.0846558,34.40000153,6.40999365,27.9900074,13.88666439,27.96500015,28.21666718,13.88666439,368.3004456,86.90006256,106.6523514,236.5003204,236.5003204,28,36,14,79,68,43,21,8.14,356,8.941,8.004
HS2302,2021,1207,301,23,4,104,NA,11.7,139,NA,NA,NA,NA,NA,1035.9,1141.9,NA,1831.3,1875.75,NA,3.118752499,NA,85,96,24,13,2,NA,3.177,NA,NA,NA,NA,16.28,18.4,8.5,3.32,Gesher,23,Hot,HZ2,5,35.55588,32.63158,252429,726404,24,375,11.97,-204,21.21874809,12.33083439,44.05443954,600.0846558,34.40000153,6.40999365,27.9900074,13.88666439,27.96500015,28.21666718,13.88666439,368.3004456,86.90006256,106.6523514,236.5003204,236.5003204,28,36,14,79,68,43,21,8.14,356,8.941,8.004
HS2305,2021,1271,63,23,5,95,NA,11.5,101,NA,NA,NA,NA,NA,1215.05,1345.1,NA,1949.35,1997.45,NA,2.878670305,NA,103,110,NA,NA,NA,2,2.695,NA,NA,NA,NA,19.75,19.5,6.91,5.65,Gesher,23,Hot,HZ2,5,35.55588,32.63158,252429,726404,24,375,11.97,-204,21.21874809,12.33083439,44.05443954,600.0846558,34.40000153,6.40999365,27.9900074,13.88666439,27.96500015,28.21666718,13.88666439,368.3004456,86.90006256,106.6523514,236.5003204,236.5003204,28,36,14,79,68,43,21,8.14,356,8.941,8.004
HS2319,2021,1357,149,23,5,100,NA,10,110,NA,NA,NA,NA,NA,932.1,1047.5,NA,1560.2,1831.3,NA,2.730300879,NA,78,86,31,4,NA,12,3.035,NA,NA,NA,NA,19,17.5,8.58,3.34,Gesher,23,Hot,HZ2,5,35.55588,32.63158,252429,726404,24,375,11.97,-204,21.21874809,12.33083439,44.05443954,600.0846558,34.40000153,6.40999365,27.9900074,13.88666439,27.96500015,28.21666718,13.88666439,368.3004456,86.90006256,106.6523514,236.5003204,236.5003204,28,36,14,79,68,43,21,8.14,356,8.941,8.004
HS2302,2021,1378,170,23,5,106,NA,12,115,NA,NA,NA,NA,NA,992.7,1075.2,NA,1875.75,1831.3,NA,3.276361055,NA,82,89,30,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gesher,23,Hot,HZ2,5,35.55588,32.63158,252429,726404,24,375,11.97,-204,21.21874809,12.33083439,44.05443954,600.0846558,34.40000153,6.40999365,27.9900074,13.88666439,27.96500015,28.21666718,13.88666439,368.3004456,86.90006256,106.6523514,236.5003204,236.5003204,28,36,14,79,68,43,21,8.14,356,8.941,8.004
HS2309,2021,1381,173,23,5,95,NA,13,116,NA,NA,NA,NA,NA,992.7,1108.6,NA,1706.55,1831.3,NA,3.549391143,NA,82,93,NA,NA,NA,5,2.693,NA,NA,NA,NA,20,17.4,7.74,3.31,Gesher,23,Hot,HZ2,5,35.55588,32.63158,252429,726404,24,375,11.97,-204,21.21874809,12.33083439,44.05443954,600.0846558,34.40000153,6.40999365,27.9900074,13.88666439,27.96500015,28.21666718,13.88666439,368.3004456,86.90006256,106.6523514,236.5003204,236.5003204,28,36,14,79,68,43,21,8.14,356,8.941,8.004
HS2312,2021,1409,201,23,5,77,NA,11.8,106,NA,NA,NA,NA,NA,1215.05,1282.4,NA,1782.3,1949.35,NA,3.026649909,NA,103,107,NA,NA,NA,7,2.34,NA,NA,NA,NA,22.64,23.2,7.64,2.92,Gesher,23,Hot,HZ2,5,35.55588,32.63158,252429,726404,24,375,11.97,-204,21.21874809,12.33083439,44.05443954,600.0846558,34.40000153,6.40999365,27.9900074,13.88666439,27.96500015,28.21666718,13.88666439,368.3004456,86.90006256,106.6523514,236.5003204,236.5003204,28,36,14,79,68,43,21,8.14,356,8.941,8.004
HS2314,2021,1428,220,23,5,65,NA,13.5,130,NA,NA,NA,NA,NA,1075.2,1215.05,NA,1875.75,1831.3,NA,3.685906187,NA,89,103,NA,NA,NA,NA,2.262,NA,NA,NA,NA,19.52,19,6.91,3.31,Gesher,23,Hot,HZ2,5,35.55588,32.63158,252429,726404,24,375,11.97,-204,21.21874809,12.33083439,44.05443954,600.0846558,34.40000153,6.40999365,27.9900074,13.88666439,27.96500015,28.21666718,13.88666439,368.3004456,86.90006256,106.6523514,236.5003204,236.5003204,28,36,14,79,68,43,21,8.14,356,8.941,8.004
HS2320,2021,1450,242,23,5,98,NA,8.5,112,NA,NA,NA,NA,NA,1200.85,1282.4,NA,1875.75,1949.35,NA,2.180213917,NA,102,107,NA,NA,NA,3,1.784,NA,NA,NA,NA,16.28,8.4,7.89,3.25,Gesher,23,Hot,HZ2,5,35.55588,32.63158,252429,726404,24,375,11.97,-204,21.21874809,12.33083439,44.05443954,600.0846558,34.40000153,6.40999365,27.9900074,13.88666439,27.96500015,28.21666718,13.88666439,368.3004456,86.90006256,106.6523514,236.5003204,236.5003204,28,36,14,79,68,43,21,8.14,356,8.941,8.004
HS2311,2021,1468,260,23,5,120,NA,10,129,NA,NA,NA,NA,NA,1141.9,1247.95,NA,1831.3,1900.5,NA,2.630886609,NA,96,105,NA,NA,NA,3,2.135,NA,NA,NA,NA,16.67,17,7.4,3.83,Gesher,23,Hot,HZ2,5,35.55588,32.63158,252429,726404,24,375,11.97,-204,21.21874809,12.33083439,44.05443954,600.0846558,34.40000153,6.40999365,27.9900074,13.88666439,27.96500015,28.21666718,13.88666439,368.3004456,86.90006256,106.6523514,236.5003204,236.5003204,28,36,14,79,68,43,21,8.14,356,8.941,8.004
HS2318,2021,1487,279,23,5,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gesher,23,Hot,HZ2,5,35.55588,32.63158,252429,726404,24,375,11.97,-204,21.21874809,12.33083439,44.05443954,600.0846558,34.40000153,6.40999365,27.9900074,13.88666439,27.96500015,28.21666718,13.88666439,368.3004456,86.90006256,106.6523514,236.5003204,236.5003204,28,36,14,79,68,43,21,8.14,356,8.941,8.004
HS2308,2021,1496,288,23,5,109,NA,11.8,138,NA,NA,NA,NA,NA,1075.2,1161.8,NA,1782.3,1949.35,NA,3.026649909,NA,89,98,NA,NA,NA,7,3.306,NA,NA,NA,NA,17.53,28.9,7.79,3.04,Gesher,23,Hot,HZ2,5,35.55588,32.63158,252429,726404,24,375,11.97,-204,21.21874809,12.33083439,44.05443954,600.0846558,34.40000153,6.40999365,27.9900074,13.88666439,27.96500015,28.21666718,13.88666439,368.3004456,86.90006256,106.6523514,236.5003204,236.5003204,28,36,14,79,68,43,21,8.14,356,8.941,8.004
HS2401,2021,233,233,24,1,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2403,2021,234,234,24,1,59,NA,10,97,NA,NA,NA,NA,NA,1075.2,1215.05,NA,1670.65,1782.3,NA,2.805363856,NA,89,103,17,6,5,12,2.782,NA,NA,NA,NA,19.06,39.3,6.7,3.75,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2404,2021,235,235,24,1,77,NA,11,113,NA,NA,NA,NA,NA,1075.2,1215.05,NA,1670.65,1970.4,NA,2.791311409,NA,89,103,NA,NA,13,NA,3.902,NA,NA,NA,NA,17.19,28.1,7.02,3.4,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2405,2021,236,236,24,1,84,NA,10,100,NA,NA,NA,NA,NA,1151.6,1247.95,NA,1706.55,1997.45,NA,2.503191569,NA,97,105,NA,NA,12,10,3.727,NA,NA,NA,NA,16.54,35.6,6.54,4.01,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2406,2021,237,237,24,1,114,NA,11.2,84,NA,NA,NA,NA,NA,1099.3,1215.05,NA,1782.3,2038.65,NA,2.746915851,NA,92,103,NA,NA,11,7,3.238,NA,NA,NA,NA,22.06,21.1,8.03,3.42,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2407,2021,238,238,24,1,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.625,NA,NA,NA,NA,15.2,35,7.86,2.99,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2409,2021,239,239,24,1,70,NA,9,87,NA,NA,NA,NA,NA,1215.05,1282.4,NA,1875.75,1997.45,NA,2.252872412,NA,103,107,NA,NA,5,NA,3.472,NA,NA,NA,NA,14.19,32.6,7.51,4.54,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2410,2021,240,240,24,1,107,NA,10.3,90,NA,NA,NA,NA,NA,1021.7,1108.6,NA,1619.95,1831.3,NA,2.812209906,NA,84,93,25,6,9,14,2.672,NA,NA,NA,NA,19,42.4,6.39,3.04,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2417,2021,241,241,24,1,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2418,2021,242,242,24,1,119,NA,12.3,80,NA,NA,NA,NA,NA,992.7,1090.7,NA,1619.95,1782.3,NA,3.450597543,NA,82,91,27,6,7,NA,3.308,NA,NA,NA,NA,21.02,28.1,8.51,3.9,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2409,2021,306,4,24,2,75,NA,10.2,77,NA,NA,NA,NA,NA,1141.9,1345.1,NA,1782.3,1875.75,NA,2.718912435,NA,96,110,NA,NA,4,NA,2.376,NA,NA,NA,NA,19.29,28.7,6.35,3.69,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2405,2021,397,95,24,2,102,NA,11,110,NA,NA,NA,NA,NA,1035.9,1141.9,NA,1670.65,1782.3,NA,3.085900241,NA,85,96,25,5,5,12,3.47,NA,NA,NA,NA,18.61,26,7.8,3.06,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2406,2021,444,142,24,2,108,NA,9.2,101,NA,NA,NA,NA,NA,1035.9,1215.05,NA,1782.3,1831.3,NA,2.511876809,NA,85,103,NA,NA,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2401,2021,454,152,24,2,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2418,2021,485,183,24,2,92,NA,12.8,102,NA,NA,NA,NA,NA,915.7,1006.75,NA,1619.95,1727.55,NA,3.704668461,NA,77,83,31,10,5,NA,3.66,NA,NA,NA,NA,20.5,23,7.73,3.14,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2417,2021,510,208,24,2,60,NA,11.2,99,NA,NA,NA,NA,NA,1090.7,1151.6,NA,1670.65,1782.3,NA,3.142007518,NA,91,97,17,12,5,7,2.502,NA,NA,NA,NA,17.85,16.1,7.81,4.34,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2403,2021,535,233,24,2,96,NA,11.5,110,NA,NA,NA,NA,NA,1021.7,1099.3,NA,1670.65,1949.35,NA,2.949701182,NA,84,92,NA,NA,12,NA,3.722,NA,NA,NA,NA,18.41,23.3,7.46,3.82,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2404,2021,559,257,24,2,106,NA,12,118,NA,NA,NA,NA,NA,1021.7,1141.9,NA,1670.65,1807.45,NA,3.319593903,NA,84,96,25,5,6,12,3.281,NA,NA,NA,NA,NA,NA,NA,NA,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2410,2021,562,260,24,2,92,NA,10,98,NA,NA,NA,NA,NA,831.85,1035.9,NA,1670.65,1782.3,NA,2.805363856,NA,71,85,36,5,5,NA,3.13,NA,NA,NA,NA,16.93,28.7,7.97,2.72,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2407,2021,575,273,24,2,105,NA,8.5,90,NA,NA,NA,NA,NA,NA,1035.9,NA,1670.65,1782.3,NA,2.384559277,NA,NA,85,34,7,5,NA,2.999,NA,NA,NA,NA,15.26,33.1,6.16,3.03,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2407,2021,642,38,24,3,98,NA,10.5,102,NA,NA,NA,NA,NA,992.7,1047.5,NA,1619.95,1706.55,NA,3.076382175,NA,82,86,33,5,NA,4,2.824,NA,NA,NA,NA,20.63,21.9,7.63,3.61,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2405,2021,648,44,24,3,77,NA,12,107,NA,NA,NA,NA,NA,949.25,1035.9,NA,1619.95,1782.3,NA,3.366436627,NA,79,85,34,5,14,7,3.788,NA,NA,NA,NA,21.07,25.3,7.61,4.21,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2404,2021,722,118,24,3,87,NA,11.5,122,NA,NA,NA,NA,NA,1075.2,1151.6,NA,1782.3,1875.75,NA,3.06544049,NA,89,97,NA,NA,NA,4,3.28,NA,NA,NA,NA,19.79,24.8,7.31,3.32,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
HS2410,2021,775,171,24,3,60,NA,12.5,113,NA,NA,NA,NA,NA,963.1,1075.2,NA,1670.65,1831.3,NA,3.412876099,NA,80,89,NA,NA,NA,7,3.819,NA,NA,NA,NA,21.29,22.4,7.63,3.28,Givat_Hamoreh,24,CV,HZ2,5,35.35908,32.6182,233963,724876,18.37,468,10.66,501,18.12082863,10.83499336,40.73305893,596.3027954,30.70999336,4.10999346,26.60000038,10.59499264,24.80666161,24.9383297,10.59499264,595.3004761,148.8001251,110.9970322,391.6002502,391.6002502,30,28,18,75,59,37,36,7.95,318,9.577,8.204
